FAWN Station,Period,10m T avg (C),10m T min (C),10m T max (C),RelHum avg 2m  (pct),2m Rain tot (in),2m Rain max over 15min (in),SolRad avg2m  (w/m^2),N (# obs)
Alachua,27-Jun-09,26.98888889,23.27222222,31.16111111,77,0.01,0.01,251.19,95
Alachua,28-Jun-09,28.13333333,23.92222222,32.31111111,74,0,0,255.98,94
Alachua,29-Jun-09,26.62777778,23.37222222,31.88888889,82,0.47,0.25,123.16,80
Alachua,30-Jun-09,25.87222222,23.12222222,29.41111111,85,0.6,0.29,110.69,94
Alachua,01-Jul-09,26.06111111,22.22777778,31.15,80,0,0,234.33,94
Alachua,02-Jul-09,26.75555556,22.31111111,32.52222222,75,0,0,245.71,92
Alachua,03-Jul-09,25.95555556,20.73888889,30.56111111,80,0.13,0.08,174.49,90
Alachua,04-Jul-09,28.08333333,23.35,33.53888889,69,0,0,268.61,84
Alachua,05-Jul-09,26.87777778,21.42222222,32.06111111,73,0,0,235.75,91
Alachua,06-Jul-09,25.90555556,23.75,29,85,0.5,0.26,114.25,92
Alachua,07-Jul-09,24.83888889,22.72222222,28.66111111,86,1.51,0.46,109.94,91
Alachua,08-Jul-09,23.81666667,22.47777778,25.96111111,88,0.63,0.15,79.9,87
Alachua,09-Jul-09,24.84444444,22.72222222,28.47222222,84,0.12,0.04,209.93,65
Alachua,10-Jul-09,24.57222222,20.72777778,30.62777778,80,0.04,0.02,254.77,71
Alachua,11-Jul-09,24.28888889,20.62777778,29.58888889,82,0,0,200.89,89
Alachua,12-Jul-09,25.43333333,20.57222222,31.87222222,78,0.57,0.21,271,89
Alachua,13-Jul-09,25.71111111,22.32777778,31.72222222,79,0.02,0.01,245.64,92
Alachua,14-Jul-09,26.18888889,22.58888889,30.98888889,80,0,0,227.14,87
Alachua,15-Jul-09,26.1,22.52777778,31.47222222,83,0,0,172.26,89
Alachua,16-Jul-09,26.52222222,23.02777778,30.37777778,82,0.49,0.46,215.43,94
Alachua,17-Jul-09,27.22777778,23.72777778,31.55,76,0.03,0.01,262.52,94
Alachua,18-Jul-09,25.34444444,23.35,28.62777778,83,0.17,0.1,149.76,89
Alachua,19-Jul-09,26.17777778,22.55,30.48888889,74,0.09,0.06,264.09,90
Alachua,20-Jul-09,25.22222222,22.06111111,30.01111111,77,0,0,228.2,92
Alachua,21-Jul-09,26.02222222,19.53888889,32.27777778,70,0,0,280.22,94
Alachua,22-Jul-09,25.12777778,20.75,32.17777778,80,0.14,0.1,192.08,87
Alachua,23-Jul-09,25.73888889,20.11111111,31.47777778,77,0,0,240.89,89
Alachua,24-Jul-09,25.56666667,21.63888889,31.01111111,80,0.17,0.14,200.96,89
Alachua,25-Jul-09,25.02777778,21.12777778,31.97222222,80,0.16,0.08,224.04,87
Alachua,26-Jul-09,25.9,20.57222222,30.67777778,78,0,0,244.58,93
Alachua,27-Jul-09,26.18888889,21.67777778,31.67777778,76,0,0,241.3,91
Alachua,28-Jul-09,25.66111111,20.77222222,31.72222222,78,0,0,225.05,89
Alachua,29-Jul-09,26.61111111,21.97777778,31.78888889,77,0.1,0.08,242.05,88
Alachua,30-Jul-09,25.76111111,22.72222222,31.77777778,81,0.02,0.01,168.27,89
Alachua,31-Jul-09,25.77777778,22.72222222,31.22777778,82,0.19,0.14,199.21,84
Alachua,01-Aug-09,25.45,22.47777778,32,81,0.16,0.05,204.77,85
Alachua,02-Aug-09,25.93333333,21.87777778,31.82222222,82,0,0,202.9,91
Alachua,03-Aug-09,25.96111111,23.27222222,30.4,82,0.09,0.07,180.54,93
Alachua,04-Aug-09,25.92222222,21.67222222,31.76111111,79,0.01,0.01,231.34,89
Alachua,05-Aug-09,25.55555556,20.82222222,31.43888889,77,1.07,0.53,245.28,81
Alachua,06-Aug-09,24.47777778,20.56111111,31.53888889,82,1.84,0.57,216.61,94
Alachua,07-Aug-09,26.67777778,20.95,32.12222222,76,0,0,262.6,87
Alachua,08-Aug-09,27.46666667,22.86111111,33.32777778,74,0,0,269.02,90
Alachua,09-Aug-09,27.21111111,22.07222222,33.28888889,75,0,0,270.82,93
Alachua,10-Aug-09,27.32777778,21.55,34.16111111,74,0,0,233.49,91
Alachua,11-Aug-09,27.92777778,23.42777778,34.2,74,0,0,246.21,94
Alachua,12-Aug-09,27.37777778,23.52777778,32.67777778,77,0,0,203.97,84
Alachua,13-Aug-09,25.41111111,22.75,30.47222222,84,0.17,0.14,136.13,94
Alachua,14-Aug-09,23.81666667,21.56111111,27.55,85,0.03,0.02,127.5,96
Alachua,15-Aug-09,24.81111111,22.32222222,31.52222222,84,0,0,135.82,87
Alachua,16-Aug-09,26.46111111,23.08888889,30.91111111,78,0.33,0.31,178.59,90
Alachua,17-Aug-09,26.65,23.97777778,29.77777778,82,0.02,0.01,142.81,92
Alachua,18-Aug-09,25.29444444,23.15,30.31111111,86,0.01,0.01,124.21,92
Alachua,19-Aug-09,26.03888889,22.96111111,32.68888889,81,0,0,202.82,91
Alachua,20-Aug-09,25.80555556,22.68888889,31.55,81,0,0,200.87,86
Alachua,21-Aug-09,25.72777778,22.31111111,31.45,82,0,0,169.13,92
Alachua,22-Aug-09,25.00555556,22.76111111,28.47777778,84,0.02,0.01,145.5,92
Alachua,23-Aug-09,24.68888889,18.88888889,30.03888889,72,0,0,248.26,89
Alachua,24-Aug-09,23.95,17.08888889,31.17777778,73,0,0,242.56,93
Alachua,25-Aug-09,25.32777778,20.2,32.58888889,79,0.01,0.01,209.35,92
Alachua,26-Aug-09,24.08333333,21.66111111,30.22777778,86,0.52,0.41,104.35,88
Alachua,27-Aug-09,23.61111111,21.52222222,27.17222222,90,1.36,0.48,66.98,68
Alachua,28-Aug-09,24.93888889,22.72777778,29.62777778,85,0.08,0.06,168.07,89
Alachua,29-Aug-09,25.77222222,21.17777778,30.56111111,77,0,0,231.11,96
Alachua,30-Aug-09,25.96666667,21.13888889,31.5,78,0,0,222.63,96
Alachua,31-Aug-09,25.4,20.87222222,29.48888889,81,0,0,165.75,96
Alachua,01-Sep-09,24.75,22.3,29.01111111,83,0.02,0.01,114.75,95
Alachua,02-Sep-09,24.03888889,21.67222222,27.1,85,0.05,0.03,134.64,54
Alachua,03-Sep-09,23.8,19.68888889,28.3,81,0,0,147.55,91
Alachua,04-Sep-09,24.66111111,20.45,30.57777778,78,0,0,213.16,90
Alachua,05-Sep-09,24.99444444,21.4,30.26111111,82,0.03,0.02,202.82,90
Alachua,06-Sep-09,25.03888889,20.87777778,30.66111111,81,0,0,182.42,89
Alachua,07-Sep-09,23.55,19.22777778,28.57777778,81,0,0,179.42,83
Alachua,08-Sep-09,25.00555556,18.57777778,31.22222222,73,0,0,251.06,77
Alachua,09-Sep-09,24.51666667,18.97777778,30.76111111,75,0,0,218.63,78
Alachua,10-Sep-09,24.85555556,19.97222222,30.58888889,75,0,0,233.17,81
Alachua,11-Sep-09,25.3,20.77777778,30.47222222,73,0,0,218.37,90
Alachua,12-Sep-09,23.97777778,21.77777778,27.02777778,88,0.84,0.69,70.07,85
Alachua,13-Sep-09,25.24444444,21.8,29.57777778,83,0.23,0.13,163.25,92
Alachua,14-Sep-09,24.92777778,21.02222222,29.88888889,80,0,0,143.62,83
Alachua,15-Sep-09,25.71111111,22.17777778,30.05,80,0,0,147.93,94
Alachua,16-Sep-09,26.48888889,21.77222222,31.32777778,75,0,0,204.45,95
Alachua,17-Sep-09,24.97222222,21.77777778,30.57777778,81,1.19,0.47,149.02,83
Alachua,18-Sep-09,24.72222222,20.73888889,29.25,82,0.01,0.01,128.06,96
Alachua,19-Sep-09,25.52222222,21.03888889,31.08888889,79,0,0,201.2,89
Alachua,20-Sep-09,25.77222222,21.62222222,31.53888889,80,0,0,187.28,89
Alachua,21-Sep-09,26.03888889,22.32222222,31.01111111,80,0.07,0.06,226.65,92
Alachua,22-Sep-09,25.66666667,22.35,31.12777778,80,0,0,192.5,87
Alachua,23-Sep-09,25.33888889,21.62222222,31.06111111,81,0,0,197.9,96
Alachua,24-Sep-09,25.28888889,22.2,30.85,83,0.11,0.08,186.93,96
Alachua,25-Sep-09,26.15,21.82777778,32.41111111,79,0.01,0.01,206.95,88
Alachua,26-Sep-09,26.1,20.92222222,32.23888889,77,0,0,197.75,92
Alachua,27-Sep-09,25.44444444,20.42777778,30.46111111,78,0,0,206.78,91
Alachua,28-Sep-09,24.20555556,17.82222222,30.75,72,0,0,225.15,90
Alachua,29-Sep-09,23.05555556,16.66111111,27.11111111,69,0.15,0.08,213.92,94
Alachua,30-Sep-09,17.75,11.45,24.95,70,0,0,205.11,89
Alachua,01-Oct-09,18.61111111,10.83888889,26.97777778,75,0,0,218.48,81
Alachua,02-Oct-09,21.37777778,13.93888889,28.42777778,76,0,0,173.01,93
Alachua,03-Oct-09,22.80555556,16.65,29.31111111,75,0,0,229.33,90
Alachua,04-Oct-09,23.08333333,17.67777778,28.5,78,0,0,125.73,87
Alachua,05-Oct-09,23.65,22.23888889,27.43888889,86,0.94,0.47,65.57,93
Alachua,06-Oct-09,25.97222222,22.47777778,31.12222222,81,0.01,0.01,170.39,92
Alachua,07-Oct-09,27.08888889,24.07222222,31.67777778,79,0.02,0.01,178.65,96
Alachua,08-Oct-09,26.99444444,24.36111111,32.87777778,81,0,0,167.63,96
Alachua,09-Oct-09,27.33888889,23.26111111,32.46111111,77,0,0,190.77,96
Alachua,10-Oct-09,26.15,22.8,30.72777778,83,0,0,161.13,96
Alachua,11-Oct-09,26.03888889,20.56111111,32.57222222,78,0,0,194.87,96
Alachua,12-Oct-09,26.23333333,22.7,31.58888889,80,0,0,176.75,96
Alachua,13-Oct-09,22.81666667,20.4,25.31111111,87,0,0,60.81,96
Alachua,14-Oct-09,23.49444444,19.68888889,27.97222222,87,0.04,0.03,97.6,96
Alachua,15-Oct-09,24.22222222,21.31111111,28.48888889,86,0.25,0.24,134.56,96
Alachua,16-Oct-09,22.87777778,16.17222222,28.93888889,85,0.15,0.05,108.77,96
Alachua,17-Oct-09,13.56111111,8.938888889,17.36111111,69,0,0,201.87,96
Alachua,18-Oct-09,10.54444444,5.438888889,15.91111111,72,0,0,184.01,96
Alachua,19-Oct-09,11.43333333,4.405555556,18.83888889,69,0,0,209.13,96
Alachua,20-Oct-09,16.14444444,8.4,23.78888889,73,0,0,190.98,96
Alachua,21-Oct-09,19.76666667,13.92222222,25.82222222,71,0,0,174.42,96
Alachua,22-Oct-09,21.30555556,14.47222222,28.03888889,72,0,0,181.21,96
Alachua,23-Oct-09,23.23888889,18.32222222,29.1,77,0,0,155.1,96
Alachua,24-Oct-09,21.32222222,14.8,25.42777778,79,0,0,106.65,96
Alachua,25-Oct-09,15.38333333,9.388888889,22.62777778,75,0,0,186.72,96
Alachua,26-Oct-09,19.42777778,11.52222222,27.96111111,82,0,0,140.22,96
Alachua,27-Oct-09,24.19444444,21.81111111,28.41111111,85,0.48,0.39,67.71,96
Alachua,28-Oct-09,24.66666667,21.32222222,30.11111111,83,0,0,120.12,96
Alachua,29-Oct-09,23.84444444,19.62222222,29.6,83,0,0,149.02,96
Alachua,30-Oct-09,23.31666667,20.42777778,27.13888889,83,0,0,93.73,96
Alachua,31-Oct-09,24.2,20.61111111,29.77222222,79,0,0,165.48,96
Alachua,01-Nov-09,18.01111111,10.68888889,22.92222222,71,0,0,158.42,96
Alachua,02-Nov-09,14.78333333,10.07777778,21.81111111,76,0,0,182.71,96
Alachua,03-Nov-09,14.61111111,9.95,21.12222222,78,0,0,154.25,96
Alachua,04-Nov-09,17.55555556,10.97777778,25.4,77,0,0,157.68,96
Alachua,05-Nov-09,15.97222222,8.672222222,22.85,72,0,0,165.62,96
Alachua,06-Nov-09,14.37777778,6.005555556,22.85,70,0,0,178.95,96
Alachua,07-Nov-09,17.00555556,10.36111111,24.27777778,74,0,0,164.25,96
Alachua,08-Nov-09,19.03333333,13.53888889,25.52777778,75,0,0,155.88,96
Alachua,09-Nov-09,21.36111111,17,25.57222222,79,0,0,57.98,96
Alachua,10-Nov-09,22.96111111,21.01111111,26.88888889,79,0.14,0.05,80.93,96
Alachua,11-Nov-09,19.74444444,14.5,22.26111111,87,0.34,0.12,75.67,96
Alachua,12-Nov-09,13.02222222,10.5,16.03888889,80,0,0,73.57,96
Alachua,13-Nov-09,14.91666667,8.972222222,22.41111111,76,0,0,169.04,96
Alachua,14-Nov-09,16.45555556,9.661111111,24.7,75,0,0,162.36,96
Alachua,15-Nov-09,15.18333333,7.288888889,25.21111111,76,0,0,165.22,96
Alachua,16-Nov-09,15.47222222,7.222222222,24.62222222,78,0,0,161.05,96
Alachua,17-Nov-09,17.01111111,9.072222222,24.95,79,0,0,144.17,96
Alachua,18-Nov-09,18.95,14.51111111,25.15,80,0,0,113.86,96
Alachua,19-Nov-09,16.98888889,13.17222222,23.36111111,81,0,0,148.33,96
Alachua,20-Nov-09,16.86111111,12.41111111,24.3,81,0,0,115.57,96
Alachua,21-Nov-09,16.38888889,11.51111111,22.43888889,80,0,0,119.92,96
Alachua,22-Nov-09,19.14444444,15.97777778,22.72222222,87,0.33,0.04,56.13,96
Alachua,23-Nov-09,19.69444444,16.37222222,24.31111111,83,0,0,114.13,96
Alachua,24-Nov-09,16.42222222,15.47777778,18.21111111,91,0.05,0.04,29.2,96
Alachua,25-Nov-09,14.89444444,12.33888889,16.3,91,0.4,0.05,19.42,96
Alachua,26-Nov-09,12.63888889,8.972222222,18.25,78,0,0,143.87,96
Alachua,27-Nov-09,8.444444444,2.411111111,14.92777778,68,0,0,161.35,96
Alachua,28-Nov-09,9.022222222,1.527777778,17.93888889,72,0,0,144.08,96
Alachua,29-Nov-09,12.58333333,6.6,21.62777778,73,0,0,150.9,96
Alachua,30-Nov-09,14.93333333,5.805555556,22.62222222,75,0,0,147.3,96
Alachua,01-Dec-09,16.53333333,13.91111111,18.55,84,0.01,0.01,55.75,96
Alachua,02-Dec-09,20.83333333,16.67777778,26.26111111,85,0.8,0.15,70.2,96
Alachua,03-Dec-09,16.47222222,9.761111111,18.87777778,87,0,0,115.36,96
Alachua,04-Dec-09,9.316666667,8.027777778,10.36111111,92,0.49,0.05,31.6,96
Alachua,05-Dec-09,9.1,4.744444444,12.47222222,91,0.63,0.07,62.93,96
Alachua,06-Dec-09,8,0.616666667,14.52777778,89,0,0,100.78,96
Alachua,07-Dec-09,15.17222222,11.33888889,19.97777778,91,0,0,74.85,96
Alachua,08-Dec-09,20.03333333,15.53888889,26.05,87,0.01,0.01,81.68,96
Alachua,09-Dec-09,22.43888889,19.5,24.88888889,90,0.03,0.02,44.41,96
Alachua,10-Dec-09,14.85555556,9.761111111,22.87222222,69,0,0,51.47,96
Alachua,11-Dec-09,7.45,6.111111111,9.6,57,0,0,37.84,96
Alachua,12-Dec-09,13.67777778,7.822222222,18.32777778,93,0.39,0.05,20.79,96
Alachua,13-Dec-09,21.29444444,18.3,24.08888889,93,0,0,60.19,96
Alachua,14-Dec-09,21.31111111,16.76111111,25.66111111,91,0,0,87.69,96
Alachua,15-Dec-09,20.43333333,15.37222222,26.57777778,88,0,0,128.59,96
Alachua,16-Dec-09,14.98888889,12.03888889,16.82222222,82,0,0,50.65,96
Alachua,17-Dec-09,14.03888889,9.627777778,19.53888889,78,0,0,84.83,96
Alachua,18-Dec-09,18.25555556,9.488888889,21.86111111,91,0.28,0.05,27.05,96
Alachua,19-Dec-09,9.677777778,6.472222222,14.73888889,78,0,0,91.46,96
Alachua,20-Dec-09,7.022222222,2.944444444,12.27222222,72,0,0,149.89,96
Alachua,21-Dec-09,5.855555556,0.988888889,12.57777778,80,0,0,109.45,96
Alachua,22-Dec-09,7.811111111,0.333333333,17.32777778,79,0,0,146.19,96
Alachua,23-Dec-09,10.75555556,2.933333333,17.97222222,84,0,0,90.37,96
Alachua,24-Dec-09,17.94444444,12.02777778,23.35,78,0,0,120.18,96
Alachua,25-Dec-09,18.42777778,10.73888889,21.62777778,82,0.19,0.12,49.69,96
Alachua,26-Dec-09,8.166666667,4.627777778,11.51111111,78,0,0,98.92,96
Alachua,27-Dec-09,7.911111111,4.616666667,11.22777778,77,0,0,39.11,96
Alachua,28-Dec-09,7.883333333,3.094444444,13.9,69,0,0,137.65,96
Alachua,29-Dec-09,5.411111111,-1.305555556,14.26111111,67,0,0,151.35,96
Alachua,30-Dec-09,10.17222222,0.205555556,20.3,81,0,0,124.68,96
Alachua,31-Dec-09,16.02777778,11.07777778,21.7,86,0,0,50.79,96
Alachua,01-Jan-10,12.29444444,5.594444444,17.52222222,89,0.88,0.14,54.43,96
Alachua,02-Jan-10,5.272222222,0.044444444,11.37222222,62,0,0,151.8,96
Alachua,03-Jan-10,0.311111111,-3.044444444,4.477777778,66,0,0,79.9,96
Alachua,04-Jan-10,2.038888889,-3.772222222,8.911111111,52,0,0,151.77,96
Alachua,05-Jan-10,1.111111111,-3.294444444,6.555555556,49,0,0,156.68,96
Alachua,06-Jan-10,0.533333333,-5.683333333,8.777777778,52,0,0,158.25,96
Alachua,07-Jan-10,3.45,-5.816666667,13.82222222,58,0,0,155.8,96
Alachua,08-Jan-10,4.811111111,0.905555556,8.827777778,77,0.01,0.01,30.98,96
Alachua,09-Jan-10,-0.972222222,-4.105555556,2.016666667,57,0,0,65.87,96
Alachua,10-Jan-10,-1.4,-6.461111111,4.5,62,0,0,146.77,96
Alachua,11-Jan-10,0.422222222,-8.25,9.238888889,60,0,0,161.93,96
Alachua,12-Jan-10,3.727777778,-4.183333333,12.78888889,62,0,0,158.19,96
Alachua,13-Jan-10,4.333333333,-3.272222222,14.8,68,0,0,161.53,96
Alachua,14-Jan-10,7.383333333,-2.311111111,19.11111111,77,0,0,142.17,96
Alachua,15-Jan-10,13.01111111,6.155555556,20.61111111,78,0,0,125.57,96
Alachua,16-Jan-10,17.24444444,12.12777778,20.63888889,93,0.04,0.01,27.27,96
Alachua,17-Jan-10,17.44444444,12.57222222,20.7,83,0,0,99.61,96
Alachua,18-Jan-10,12.3,8.611111111,16.53888889,78,0,0,119.33,96
Alachua,19-Jan-10,12.01666667,4.344444444,20.2,79,0.02,0.02,162.47,96
Alachua,20-Jan-10,12.61111111,3.872222222,22.37777778,83,0,0,139.1,96
Alachua,21-Jan-10,17.69444444,14.35,22.16111111,92,2.66,0.59,9.32,96
Alachua,22-Jan-10,19.07777778,11.8,23.92777778,79,0.01,0.01,152.47,96
Alachua,23-Jan-10,14,9.972222222,19.85,84,0,0,149.88,96
Alachua,24-Jan-10,20.71111111,14.03888889,26.12222222,79,0.01,0.01,88.72,96
Alachua,25-Jan-10,15.92222222,9.038888889,23.83888889,68,0.6,0.24,166.92,96
Alachua,26-Jan-10,11.56111111,7.45,17.65,63,0,0,173.98,96
Alachua,27-Jan-10,8.744444444,1.211111111,17.38888889,69,0,0,179.29,96
Alachua,28-Jan-10,9.683333333,0.833333333,20.07777778,72,0,0,174.22,96
Alachua,29-Jan-10,13.38888889,5.494444444,20.72222222,77,0,0,127.05,96
Alachua,30-Jan-10,16.38333333,12.47222222,20.16111111,91,0.15,0.04,21.01,96
Alachua,31-Jan-10,7.427777778,4.344444444,12.33888889,76,0,0,145.33,96
Alachua,01-Feb-10,10.66111111,4.288888889,16.91111111,86,0.12,0.02,60.18,96
Alachua,02-Feb-10,14.09444444,12.08888889,16.42777778,90,0.38,0.17,57.55,96
Alachua,03-Feb-10,10.72222222,5.916666667,16.27777778,77,0,0,172.75,96
Alachua,04-Feb-10,14.28888889,7.7,20.82777778,80,0,0,124.83,96
Alachua,05-Feb-10,18.03333333,14.72777778,21.72222222,88,0.72,0.4,31.59,96
Alachua,06-Feb-10,12.96666667,8.288888889,15.1,69,0,0,164.13,96
Alachua,07-Feb-10,7.338888889,2.866666667,11.73888889,68,0,0,155.06,96
Alachua,08-Feb-10,8.1,-0.111111111,17.13888889,76,0,0,184.85,96
Alachua,09-Feb-10,11.73888889,6.855555556,16.92222222,94,0.46,0.06,41.58,96
Alachua,10-Feb-10,5.983333333,0.844444444,13.4,57,0,0,195.64,96
Alachua,11-Feb-10,4.361111111,-0.777777778,9.472222222,62,0,0,120.79,96
Alachua,12-Feb-10,4.955555556,3.644444444,7.65,92,2.01,0.13,15.15,96
Alachua,13-Feb-10,4.838888889,2.583333333,10.02777778,72,0,0,166.37,96
Alachua,14-Feb-10,6.144444444,-1.255555556,14.27222222,68,0,0,190.65,96
Alachua,15-Feb-10,8.738888889,0.694444444,17.25,72,0,0,123.39,96
Alachua,16-Feb-10,4.911111111,0.255555556,10.42777778,63,0,0,204.59,96
Alachua,17-Feb-10,4.911111111,-1.533333333,11.85,67,0,0,207.76,96
Alachua,18-Feb-10,6.461111111,-1.005555556,13.82777778,62,0,0,211.02,96
Alachua,19-Feb-10,9.383333333,1.211111111,18.07222222,63,0,0,188.09,96
Alachua,20-Feb-10,12.40555556,3.077777778,20.93888889,60,0,0,204.35,96
Alachua,21-Feb-10,13.42222222,2.733333333,21.86111111,71,0,0,165.01,96
Alachua,22-Feb-10,15.89444444,11.83888889,20.12222222,87,0.17,0.05,69.28,96
Alachua,23-Feb-10,16.92222222,12.08888889,22.01111111,79,0,0,166,96
Alachua,24-Feb-10,10.13333333,4.9,15.68888889,82,0.08,0.02,83.11,96
Alachua,25-Feb-10,4.644444444,-0.672222222,10.11111111,62,0,0,217.43,96
Alachua,26-Feb-10,5.416666667,-2.85,14.17777778,58,0,0,221.25,96
Alachua,27-Feb-10,7,0.211111111,13.82777778,78,0.1,0.03,94.59,96
Alachua,28-Feb-10,8.961111111,1.633333333,16.06111111,58,0,0,224.02,96
Alachua,01-Mar-10,11.34444444,1.9,20.32777778,67,0,0,227.02,96
Alachua,02-Mar-10,11.92777778,7.138888889,17.97222222,82,0.6,0.16,99.73,96
Alachua,03-Mar-10,8.227777778,5.394444444,13.47222222,67,0,0,184.29,96
Alachua,04-Mar-10,6.416666667,0.744444444,12.38888889,61,0,0,232.59,96
Alachua,05-Mar-10,7.477777778,-1.072222222,15.61111111,59,0,0,236.76,96
Alachua,06-Mar-10,7.844444444,-1.533333333,17.18888889,57,0,0,239.95,96
Alachua,07-Mar-10,9.833333333,-1.205555556,20.32777778,57,0,0,241.34,96
Alachua,08-Mar-10,12.66666667,3.627777778,21.53888889,58,0,0,212.12,96
Alachua,09-Mar-10,13.77222222,6.533333333,21.32222222,70,0,0,106.14,96
Alachua,10-Mar-10,16.90555556,5.927777778,25.42222222,65,0,0,223.61,96
Alachua,11-Mar-10,18.53333333,16.68888889,20.66111111,92,0.84,0.11,30.54,96
Alachua,12-Mar-10,18.05555556,16.82222222,20.22777778,93,0.11,0.02,54.26,96
Alachua,13-Mar-10,15.58888889,11.77222222,18.72222222,68,0,0,195.7,96
Alachua,14-Mar-10,13.55555556,7.627777778,18.2,66,0,0,226.57,96
Alachua,15-Mar-10,14.26666667,9.9,17.83888889,67,0,0,203.54,96
Alachua,16-Mar-10,12.19444444,5.305555556,20.12777778,70,0,0,240.41,96
Alachua,17-Mar-10,12.01111111,8.688888889,16.78888889,88,0.18,0.04,76.43,96
Alachua,18-Mar-10,11.72777778,9.75,15.58888889,85,0.01,0.01,98.49,96
Alachua,19-Mar-10,14.78333333,8.088888889,23.28888889,68,0,0,237.9,96
Alachua,20-Mar-10,15.47222222,5.977777778,24.12222222,66,0,0,243.76,96
Alachua,21-Mar-10,15.47777778,9.322222222,20.18888889,87,0.13,0.03,51.61,96
Alachua,22-Mar-10,12.02222222,8.311111111,15.82777778,80,0,0,93.35,96
Alachua,23-Mar-10,12.82777778,6.133333333,20.02777778,70,0,0,243.29,96
Alachua,24-Mar-10,15.19444444,6.911111111,23.31111111,72,0,0,205.83,96
Alachua,25-Mar-10,17.86666667,12.51111111,23.87222222,77,0.47,0.15,142.97,96
Alachua,26-Mar-10,19.05555556,12.15,25.12222222,73,0,0,230.18,96
Alachua,27-Mar-10,15.60555556,8.177777778,22.43888889,80,0,0,218.39,96
Alachua,28-Mar-10,17.51111111,13.32777778,22.13888889,88,0.1,0.02,92.1,96
Alachua,29-Mar-10,16.74444444,10.58888889,20.37222222,75,0.38,0.08,174.61,96
Alachua,30-Mar-10,14.71111111,8.45,21.92222222,63,0,0,255.28,96
Alachua,31-Mar-10,16.79444444,8.811111111,25.27777778,63,0,0,261.91,96
Alachua,01-Apr-10,18.45555556,9.222222222,28.61111111,66,0,0,265.64,96
Alachua,02-Apr-10,19.18333333,9.077777778,28.43888889,66,0,0,263.88,96
Alachua,03-Apr-10,20.38333333,13.5,28.48888889,71,0,0,212.57,96
Alachua,04-Apr-10,20.65,11.95,28.97777778,71,0,0,252.89,96
Alachua,05-Apr-10,20.9,12.25,29.15,71,0,0,257.73,96
Alachua,06-Apr-10,20.68333333,12.07222222,28.61111111,72,0,0,263.98,96
Alachua,07-Apr-10,20.02222222,13.57222222,27.07222222,71,0,0,253.28,96
Alachua,08-Apr-10,20.80555556,13.17222222,27.28888889,77,0,0,176.35,96
Alachua,09-Apr-10,19.13333333,9.872222222,23.97777778,66,0.06,0.03,264.31,96
Alachua,10-Apr-10,16.32777778,6.533333333,24.11111111,65,0,0,214.53,96
Alachua,11-Apr-10,18.54444444,13.57222222,23.91111111,74,0,0,192.1,96
Alachua,12-Apr-10,17.63888889,11.86111111,24.3,78,0,0,211.24,96
Alachua,13-Apr-10,18.25,12.68888889,24.33888889,84,0.1,0.08,192.06,96
Alachua,14-Apr-10,19.73333333,15.35,25.3,73,0,0,261.65,96
Alachua,15-Apr-10,18.76666667,13.47777778,24.47222222,74,0,0,250.41,96
Alachua,16-Apr-10,18.40555556,10.56111111,26.08888889,73,0,0,236.88,96
Alachua,17-Apr-10,19.13333333,10.73888889,26.51111111,73,0,0,232.86,96
Alachua,18-Apr-10,19.56666667,12.77222222,25.71111111,77,0,0,144.84,96
Alachua,19-Apr-10,18.95,14.55,23.12222222,74,0,0,200.93,96
Alachua,20-Apr-10,18.32222222,10.82777778,25.18888889,75,0,0,184.34,96
Alachua,21-Apr-10,20.11666667,14.51111111,25.87222222,73,0,0,228.16,96
Alachua,22-Apr-10,19.98888889,11.52777778,28.31111111,67,0,0,275.16,96
Alachua,23-Apr-10,21.54444444,11.7,29.52777778,66,0,0,273.38,96
Alachua,24-Apr-10,23.83888889,18.87222222,29.52777778,64,0,0,238.38,96
Alachua,25-Apr-10,21.47222222,19.31111111,24.12777778,89,0.22,0.1,45.1,96
Alachua,26-Apr-10,21.81111111,17.62222222,26.97222222,74,0.01,0.01,261.27,96
Alachua,27-Apr-10,19.15,12.18888889,25.62777778,72,0.07,0.06,277.5,96
Alachua,28-Apr-10,15.92222222,8.25,22.71111111,68,0,0,284.35,96
Alachua,29-Apr-10,17.96111111,7.588888889,26.72777778,66,0,0,292.98,96
Alachua,30-Apr-10,21.11111111,14.82777778,26.5,85,4.14,0.9,138.21,96
Alachua,01-May-10,25.47222222,19.77222222,32.15,81,0,0,235.69,96
Alachua,02-May-10,27.05555556,22.85,33.02222222,77,0,0,267.71,96
Alachua,03-May-10,26.02777778,22.47222222,30.35,81,0,0,244.05,96
Alachua,04-May-10,24.56111111,21.21111111,29.32777778,87,1.07,0.29,128.19,96
Alachua,05-May-10,24.71666667,22.3,28.56111111,89,0,0,176.22,96
Alachua,06-May-10,25.64444444,20.41111111,30.08888889,79,0,0,237.47,96
Alachua,07-May-10,25.15,20.17222222,30.15,78,0,0,260.74,96
Alachua,08-May-10,25.78888889,22.58888889,30.43888889,79,0,0,244.58,96
